,sh.600025,sh.600026,sh.600028,sh.600039,sh.600085,sh.600111,sh.600160,sh.600188,sh.600415,sh.600674,sh.600795,sh.601058,sh.601088,sh.601127,sh.601169,sh.601225,sh.601288,sh.601328,sh.601600,sh.601699,sh.601857,sh.601898,sh.601899,sh.601985,sh.601988,sh.603260,sz.000301,sz.000408,sz.000807,sz.000963,sz.000983,sz.000999,sz.001965,sz.002028,sz.002466,sz.002594,sz.002920,sz.300274,sz.300308,sz.302132
sz.000983,0.0001574407799212239,0.0003051427499509475,0.00020156895461890035,0.00010291758010614029,2.4074188427153905e-05,0.0002999869755961904,0.00025897724506534174,0.0008064372337355411,0.00011713615163025863,0.00014421583325518293,0.00017111368665771623,8.871160738015106e-05,0.0004911626865132127,0.0002897586930233705,7.17715058714669e-05,0.00065236268496943,4.6619319660372474e-05,7.086296699821464e-05,0.0005634499694871548,0.0008475036214756603,0.0002516610308861718,0.0006819029386257353,0.00039848559053728863,0.00021570913614698463,5.568596648179591e-05,0.0002523725556737107,0.0002406052766685968,0.00016915125155617233,0.0006120255793085134,2.064033368454771e-05,0.001178508234103625,2.0450143180453343e-05,0.00010737985784720473,8.982083235607418e-05,0.00027880610871538916,0.00012139678492564319,9.7805798462925e-06,7.13927597584469e-05,2.778753084798188e-05,9.847732797404088e-05
sz.000999,2.5159806577163814e-05,3.4894037674430695e-05,5.389185150190111e-05,6.622700323639045e-05,0.000351979690046362,5.3179845434935086e-05,4.438453948616415e-05,-2.5013321452479018e-05,8.80297317833133e-05,5.758615504003365e-05,5.676838509428915e-05,7.116243150730757e-05,1.1234626660690571e-05,5.784623247152637e-06,2.3630195466118713e-05,7.872745644066619e-06,1.7187293542789736e-05,2.495435877696752e-05,6.650843297295577e-05,7.418315343751383e-06,3.4829023272415206e-05,-2.6102954375586073e-06,6.153508237492394e-05,8.85108676485202e-05,2.952903155378735e-05,6.034799622375243e-05,5.046600225901933e-05,7.746077806717764e-05,5.1843564127396053e-05,0.00014596434476432492,2.0450143180453343e-05,0.0006879921766501673,7.30563999485177e-05,4.5633814703989014e-07,3.10404604215599e-05,6.240480439080366e-05,3.148793061548397e-05,5.963831917003746e-05,6.392272515412021e-05,5.451851955318175e-05
sz.001965,7.850969792822124e-05,0.00010995375006562874,8.860862396438837e-05,7.87098559918081e-05,8.163137889932594e-05,4.818417686776455e-05,5.3330342096256846e-05,9.701167255349533e-05,9.711975491419497e-05,7.46520873342261e-05,9.616805300091504e-05,7.814626698377887e-06,9.420160225786638e-05,5.9055528625914265e-05,5.964736510379548e-05,0.00011176539428657604,5.476841360656661e-05,6.47206894141752e-05,0.00013530415756038202,8.167696789559091e-05,9.444725668529644e-05,0.0001243519515279294,8.880990334261382e-05,0.00010704514204975582,5.04381955898126e-05,-1.4761401408209182e-05,4.489915764983809e-05,-3.407802417207361e-06,0.00012921202030803436,7.132336352710845e-05,0.00010737985784720473,7.30563999485177e-05,0.0002802066181048768,2.3697411090721936e-05,-1.985301147642525e-05,-2.4592420472090503e-05,-7.133154230783705e-06,-3.369839329465933e-05,1.8338625248721988e-05,5.2273714929101806e-05
sz.002028,8.757570372590788e-05,0.00010141979889039116,3.1574983634345314e-05,0.00011831326102072076,9.634288344351591e-05,0.0002441009321757817,0.00024024476188354014,5.1828433552093334e-05,2.612415651938138e-05,9.405228923806916e-05,0.00011535047220015614,0.0002126958492859058,3.7299824262626845e-05,0.0002745633518626336,7.996184772202378e-06,4.024006968116995e-05,-2.3306716728356983e-05,-1.3878143374970088e-05,0.00018193912534543983,4.495429538830169e-05,4.4107597291971846e-05,9.286565622512261e-05,9.858816705485171e-05,9.574134114334359e-05,-2.1952269680477564e-05,0.0002485031699585124,0.0002536733028217327,0.00017769528173172642,0.0001834194230978893,0.00015536663739053438,8.982083235607418e-05,4.5633814703989014e-07,2.3697411090721936e-05,0.0007746970610080121,0.00023741398153991354,0.00021542737633493085,0.000200450419272542,0.00031305805120855395,0.00015231853086226558,0.00020258711995875786
sz.002466,2.7384674294975285e-05,0.0001263327929306867,3.484886998671008e-05,6.784319767793554e-05,5.8480056885238005e-05,0.0005996404575900208,0.00039630241025990994,0.00016976798822383068,5.5884314348716574e-05,3.2653928227232146e-05,7.747391615089023e-05,0.0002887426147719305,0.00012632196726481036,0.00044327539305850564,1.1397391622397395e-05,0.00016974487727349242,-2.800845067893732e-05,-3.321423507054622e-06,0.0003637961219837934,0.00021487566717582344,4.326207849888308e-05,0.00016611312853086278,0.00034379090437206277,8.133353525778269e-05,-1.5028621763300504e-05,0.0004676595378392575,0.0004446398498569738,0.0006490453586679906,0.00033818435489067723,0.00013367059757330685,0.00027880610871538916,3.10404604215599e-05,-1.985301147642525e-05,0.00023741398153991354,0.001487791315458127,0.0004647178426895379,0.00034330962756132173,0.0004979853496712897,0.0001190802584058583,0.00021020307800129735
sz.002594,4.5276084852202235e-05,7.696077456281818e-05,-2.145444767555428e-05,7.373512986117639e-05,9.649538604143018e-05,0.0003542565252772571,0.00020039041331489977,2.9545962598709847e-05,8.26905584395727e-05,6.475965787649533e-05,5.331259586419451e-05,0.00035241190732646663,3.2421301747543246e-05,0.000451824457513148,5.640046999898638e-06,8.003726089725183e-05,-3.3739582422677805e-05,2.254278835182661e-06,0.00017730070489825286,9.283979933386851e-05,2.381039094998307e-05,8.983602792254216e-06,0.0002257835063680663,5.816751402944848e-05,-2.1262817578429373e-05,0.00029280289320460456,0.00031826057052891155,0.00031112557659360564,0.0001754262008228408,0.0002094971622084081,0.00012139678492564319,6.240480439080366e-05,-2.4592420472090503e-05,0.00021542737633493085,0.0004647178426895379,0.0008621027088113367,0.0004175082595226247,0.0005224563388429277,0.00020608537195878542,0.00018043533846103088
sz.002920,-2.614641874508377e-06,3.025722042961319e-05,-4.136367794039996e-05,7.757158370231787e-06,0.00011091862884992062,0.00022436780252562186,0.0001917223020536367,-1.187719235941225e-05,5.808140488539078e-05,1.3913030111819763e-05,1.082393670129387e-05,0.0003852139707115632,-3.0040619979102843e-05,0.0004293709077770705,-1.7227966193496893e-05,4.2507588378308624e-05,-3.7994114770356646e-05,-1.4542853966436579e-05,5.613991588310764e-05,1.1565715993016172e-05,-4.5829774633930986e-05,-5.094308579815903e-05,0.00010609745513511532,1.8693186517020845e-05,-3.4190258910694014e-05,0.000268353281534122,0.0002911895894458927,0.00020094584896387263,5.54240092824467e-05,0.0001456335399255386,9.7805798462925e-06,3.148793061548397e-05,-7.133154230783705e-06,0.000200450419272542,0.00034330962756132173,0.0004175082595226247,0.0011424154073975926,0.00041896650228633443,0.0002696336959735189,0.0001719096085143184
sz.300274,2.4667077197962245e-05,-1.0799124842048787e-05,-4.884365423145061e-05,2.6999959181387915e-05,9.897996898574525e-05,0.0003815800308602329,0.0002443948852641063,-2.944034643278335e-07,-7.129501736539925e-05,6.074734030073726e-05,3.920717026716593e-05,0.0003081093338652018,-1.9509526359477365e-05,0.0004141077262788702,-1.1364176490367161e-05,5.580597166313919e-05,-5.018947850027063e-05,-4.3985489583638685e-05,0.00015158820020573028,5.533740798212286e-05,-8.374513634982225e-06,4.852400399429113e-06,0.00015489951069302653,3.182607433418551e-05,-4.946069016206376e-05,0.00048435874582061084,0.00044569538408830415,0.00030680507204225107,0.00019814602015682977,0.00018079727407229715,7.13927597584469e-05,5.963831917003746e-05,-3.369839329465933e-05,0.00031305805120855395,0.0004979853496712897,0.0005224563388429277,0.00041896650228633443,0.0017626892683190274,0.0001091572992439889,0.00019489800782799407
sz.300308,-4.622158388781555e-05,9.380157624356544e-05,3.0847600548077127e-05,5.374140437592537e-05,9.786136162587451e-05,0.000143768409843341,5.516070171593411e-05,-3.0060869580403263e-05,0.0001258770627026753,4.6536041412147985e-06,-1.3804246181246175e-05,0.00018349661897843663,-3.153190146687112e-05,0.00016305783747471038,1.1155046451859819e-05,8.39935070092754e-06,5.775699976115256e-06,3.180166416327482e-07,5.2395526841644755e-05,-2.325123104674068e-06,3.431445571928521e-05,-1.0954053158172412e-05,0.00010401294678585855,2.8340801927841687e-05,-7.101794213954648e-06,0.00010394859221713898,0.00010077001583966974,6.674443198068707e-05,5.913309836310364e-05,9.545518017594056e-05,2.778753084798188e-05,6.392272515412021e-05,1.8338625248721988e-05,0.00015231853086226558,0.0001190802584058583,0.00020608537195878542,0.0002696336959735189,0.0001091572992439889,0.0010744382045936337,0.0002276409830976631
sz.302132,2.7010677710109125e-05,0.00010662724957643162,3.8756685076652064e-05,7.217096652571615e-05,0.00010560413041028367,0.0002521353909246937,0.00015915685857662948,4.717386288599439e-05,0.00011097030925991243,1.736918990204528e-05,4.21813217014388e-05,0.00017923153757687962,4.515310509150977e-05,0.00023411864409990745,1.698284157879043e-05,2.4630984524526645e-05,-5.846304106765293e-06,2.2247622969990805e-05,0.00018784245486742194,9.230529722362236e-05,3.4268785900212934e-05,5.2659284237505804e-05,0.0001391071726210473,8.619840801233517e-05,-3.713902881398976e-06,0.0001451753905117157,0.00014632201146825674,0.0001715187733274194,0.00016732403735727106,0.00012225052635692508,9.847732797404088e-05,5.451851955318175e-05,5.2273714929101806e-05,0.00020258711995875786,0.00021020307800129735,0.00018043533846103088,0.0001719096085143184,0.00019489800782799407,0.0002276409830976631,0.0011409109186877188
