,sh.600025,sh.600026,sh.600028,sh.600039,sh.600085,sh.600111,sh.600160,sh.600188,sh.600415,sh.600674,sh.600795,sh.601058,sh.601088,sh.601127,sh.601169,sh.601225,sh.601288,sh.601328,sh.601600,sh.601699,sh.601857,sh.601898,sh.601899,sh.601985,sh.601988,sh.603260,sz.000301,sz.000408,sz.000807,sz.000963,sz.000983,sz.000999,sz.001965,sz.002028,sz.002466,sz.002594,sz.002920,sz.300274,sz.300308,sz.302132
sz.000301,0.1193925375964181,0.08617870448201571,0.11376523594780352,0.1325545815707159,0.14134327338762753,0.39712841939302634,0.3520426570688517,0.14420016084068965,0.08790913912867612,0.13548841259970212,0.07180263203055384,0.24089513038734692,0.09239678878376785,0.18699516371999642,-0.0037579656806166497,0.16690094118531373,-0.042384795883873054,0.0040753573812145226,0.2835301681297964,0.13342143259259762,0.14391010418254366,0.15480828514337672,0.2685837734782281,0.1505754186030154,-0.04567877301793026,0.38379508114204736,1.0000000000000002,0.2057899163688528,0.28229376077294427,0.13729039348952637,0.20013801173144125,0.05494116914778182,0.07659311688764955,0.2602552825047145,0.329175964836524,0.30952381970341164,0.24601102038701994,0.30313843217234104,0.08778723079830196,0.12370137827521367
sz.000408,0.07403099380150187,0.08229757090924475,0.07128586213447057,0.13182998839309212,0.1066149122220626,0.4144349285071643,0.3246186548648796,0.11607870708694533,0.06401713274056763,0.07261543942789231,0.11902909508552977,0.21256849268705125,0.11231895346819687,0.22629306727924406,0.04335511079468113,0.1525239522331568,-0.03960828665601799,0.0411310587894341,0.2689838478041188,0.1570862778249616,0.07309772191761739,0.10806275959599722,0.26392189786168846,0.1537381307333184,-0.006352299006189534,0.2948741599303802,0.2057899163688528,1.0,0.22691591470581174,0.13260969132631628,0.154904915467607,0.09284240871591687,-0.006400169952775487,0.20070871771695326,0.5290056776014269,0.33312904809318783,0.1869060277007099,0.22973700181131296,0.06401483263513326,0.15964013560501863
sz.000807,0.20098223233053786,0.2462866046554646,0.3874222898947887,0.16016568766041195,0.13377671785800255,0.37499433274532934,0.3440548584289211,0.3901521195732447,0.1543668384649188,0.20639739259024792,0.21383815138708848,0.133143638639639,0.41235025898025424,0.2274311336746916,0.2593506724902073,0.4453093009220264,0.14850236408889467,0.2290906147932472,0.8177390261133533,0.46387255755756385,0.4018411738612074,0.4711074363127635,0.5746656467149107,0.3036319161946935,0.14276078529900396,0.2805521549048691,0.28229376077294427,0.22691591470581174,1.0,0.11631306381036302,0.5184337923480988,0.05747687392520992,0.2244676508429765,0.19163260694374548,0.2549602882545585,0.17374207018761517,0.04768435929567437,0.1372421497937483,0.05246020128538265,0.14405306583851188
sz.000963,0.09550397260376019,0.051248549552633534,0.07684622269247819,0.11189190990257333,0.2674202218139615,0.13969405239389043,0.11608705649923462,-0.00451234455322739,0.17732807257865835,0.16471397873332344,0.1164710456438622,0.24039857780045892,0.04324168548329891,0.13324869978155188,0.13377075352986437,0.06068061979505294,0.021775844968918167,0.05987699899403837,0.10517657172887454,0.029603111022975213,0.04997192340603018,0.02982966588219364,0.18128437401131253,0.11465445014203489,0.03829017341086861,0.11618227367096948,0.13729039348952637,0.13260969132631628,0.11631306381036302,1.0000000000000002,0.020696811598893926,0.19156143205968446,0.1466714766678364,0.19215197607167303,0.1192938137084628,0.24561318819878014,0.14832092426046858,0.1482371446101868,0.10024479299575238,0.12458848715730687
sz.000983,0.2275853891999491,0.26207158854422324,0.39289061850101564,0.10304013630152269,0.027948656554190127,0.26283995556774153,0.25866675553852586,0.5653831132230205,0.13318696222325463,0.24077976187784858,0.22826546739365003,0.08281311498793362,0.6245541677116435,0.18381188662952208,0.227761521664742,0.7110522021113096,0.1420832095751965,0.2020390252871417,0.5503199486261231,0.7455653233080218,0.3902786554514141,0.6952008279076376,0.4405360793493152,0.3204203555298654,0.16393417348091394,0.20563783396504906,0.20013801173144125,0.154904915467607,0.5184337923480988,0.020696811598893926,1.0,0.02271110643121989,0.18686041963512262,0.09400367026993472,0.2105547119165831,0.12043739949070496,0.008429198213790994,0.04953360989766506,0.02469408427659495,0.08492666643380437
sz.000999,0.047600224776738836,0.039223168330185555,0.13748194907160813,0.08678137416837772,0.5348123736707409,0.06098325721364023,0.05802101047122939,-0.022951875886758642,0.13100102722705262,0.12583448612867396,0.09911435693635906,0.08694487991207972,0.018697259267237136,0.0048027143601848616,0.09814545031237573,0.011230863666053859,0.06855811729936907,0.09311870081003039,0.08501805639855299,0.008541300260523079,0.0706927188619071,-0.003482987722976633,0.08903611622701572,0.17207695689141309,0.11377517138774257,0.06435737328148118,0.05494116914778182,0.09284240871591687,0.05747687392520992,0.19156143205968446,0.02271110643121989,0.9999999999999997,0.16639003887752227,0.0006250705972093087,0.030680709244249038,0.08103017399943713,0.035517332749254366,0.05415589840113329,0.07434860262718514,0.061535599499136895
sz.001965,0.23274350351749715,0.19366629654740086,0.35420209368290356,0.16161180936455471,0.1943540211026593,0.08658059104612074,0.1092396990504841,0.1394836714549687,0.22646727578614007,0.25560898091573697,0.26309549202371174,0.014960772728620546,0.24565756949635384,0.07682893203819793,0.3881920859502119,0.24983129846756083,0.3423214440974836,0.37843054545313015,0.2710180112926617,0.14735703052147653,0.30038296039895546,0.25999646324977566,0.20135266145786265,0.32609612456095893,0.3045161929002039,-0.024666958411119905,0.07659311688764955,-0.006400169952775487,0.2244676508429765,0.1466714766678364,0.18686041963512262,0.16639003887752227,1.0,0.050862271768881945,-0.030747951666461767,-0.05003599915544023,-0.012607541146179513,-0.0479492833032516,0.03342234056633224,0.09245242406576047
sz.002028,0.15613890777209752,0.10743356489281146,0.07590869161860679,0.14610014253076428,0.137952405610572,0.2637902745514631,0.2959601869314568,0.04481678526965764,0.03663645089283398,0.19367642687294814,0.1897908190681547,0.24489394293878594,0.05849946397596196,0.2148226368592892,0.031297631631449455,0.054096784905679714,-0.08761092826297145,-0.048803128021651904,0.2191726482287768,0.0487770677749736,0.08436699605667404,0.11677320684158891,0.13442932236534474,0.17540881780532697,-0.07970829500781344,0.24974291960940112,0.2602552825047145,0.20070871771695326,0.19163260694374548,0.19215197607167303,0.09400367026993472,0.0006250705972093087,0.050862271768881945,1.0000000000000002,0.22114102974223512,0.2636060862561678,0.21307327882511046,0.26789896948096276,0.1669537071270277,0.215486470608193
sz.002466,0.03523141009725224,0.0965668986663746,0.06045497090101364,0.06045308506290879,0.06042440308981914,0.467600765443587,0.352290574423909,0.10593107141447405,0.05655304446905303,0.048521897026833294,0.09198272620135256,0.2398970228682036,0.14296144397743188,0.25026841497786095,0.03219059983517836,0.1646661576823868,-0.0759733391180691,-0.008428212725718117,0.31623742305614566,0.1682389994946596,0.0597119853000703,0.15072558470215935,0.3382661528016091,0.10752674745443858,-0.03937659774522082,0.3391454478204911,0.329175964836524,0.5290056776014269,0.2549602882545585,0.1192938137084628,0.2105547119165831,0.030680709244249038,-0.030747951666461767,0.22114102974223512,1.0000000000000002,0.41033525575861135,0.2633315813711925,0.3075088906027003,0.09418419659001202,0.16134005224648768
sz.002594,0.07652138390297517,0.0772810690439432,-0.04889361625458365,0.08631337798393664,0.13097929098558012,0.36290558329317846,0.23401449349282807,0.024219055988445565,0.10992930757958816,0.12641493582398883,0.0831518856321199,0.3846414225419705,0.04820166040104603,0.33511483993111396,0.02092655918441223,0.10199793925325609,-0.12022736716169723,0.007514677928819006,0.20246835959283657,0.09549159264181484,0.04317299333880712,0.010708411846675038,0.29184205834840404,0.10102267576673697,-0.07318656309084019,0.2789478795960402,0.30952381970341164,0.33312904809318783,0.17374207018761517,0.24561318819878014,0.12043739949070496,0.08103017399943713,-0.05003599915544023,0.2636060862561678,0.41033525575861135,1.0000000000000009,0.42070099660923793,0.4238211423040787,0.2141297156863119,0.18193498761264357
